formasi_id,ins_kd,ins_nm,pengadaan_kd,jp_nama,formasi_nm,jabatan_kd,jabatan_nm,lokasi_nm,pendidikan_nm,gaji_min,gaji_max,jumlah_formasi,disable,group_tk_pendidikan_id,kode_ref_pend,instansi_id,jenis_formasi_id,aksi,pendidikan_nm_split,kode_ref_pend_split
463ac928704844cfb0f0ccf1a7fd93d4,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SULAWESI TENGGARA,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,19,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""463ac928704844cfb0f0ccf1a7fd93d4"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
8b9759a70f5a4c828d690e02eaf9a861,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SUMATERA UTARA,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,18,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8b9759a70f5a4c828d690e02eaf9a861"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
02cbe8db34ed435e80ea820089100222,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SULAWESI UTARA,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,17,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""02cbe8db34ed435e80ea820089100222"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
b40cffc97a4b434fab67f1b193c5fab1,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - NUSA TENGGARA TIMUR,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,16,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""b40cffc97a4b434fab67f1b193c5fab1"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
7acd25ec9a104468bd8859d32b49ea80,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SUMATERA BARAT,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,14,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""7acd25ec9a104468bd8859d32b49ea80"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
8216b36a4a6f460eaa0ad53fb527f0f9,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - ACEH,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,14,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8216b36a4a6f460eaa0ad53fb527f0f9"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
299e7ab813914296a7c795aac825e610,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SUMATERA SELATAN,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,12,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""299e7ab813914296a7c795aac825e610"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
69f863f55de640d897ff50f107405851,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - LAMPUNG,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,12,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""69f863f55de640d897ff50f107405851"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
b4207444a81d4a989853584e4846fd82,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SULAWESI SELATAN,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,12,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""b4207444a81d4a989853584e4846fd82"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
a1a67cb584744d358dfe561ee45a1565,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SULAWESI TENGAH,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,11,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""a1a67cb584744d358dfe561ee45a1565"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
64eb7611a70f4e99a99d73d58c99c5ba,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - KALIMANTAN TIMUR,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,10,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""64eb7611a70f4e99a99d73d58c99c5ba"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
e6fb0a359ebf4b75842bcaf59c2b2eaf,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - KALIMANTAN TENGAH,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,10,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""e6fb0a359ebf4b75842bcaf59c2b2eaf"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
8406534f0ec3465d8e9252231bf4a8a4,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - KALIMANTAN BARAT,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,9,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8406534f0ec3465d8e9252231bf4a8a4"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
89a4b4720b7540a08d4e6416279b3822,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - RIAU,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,9,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""89a4b4720b7540a08d4e6416279b3822"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
e760910b6aaf46a9a9300dc8748b885d,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - PAPUA,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,9,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""e760910b6aaf46a9a9300dc8748b885d"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
28c6fe3403064e5eae2c1c4148f1bbfa,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - JAMBI,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,8,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""28c6fe3403064e5eae2c1c4148f1bbfa"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
66ec30c05a7f41758698560fce4ce321,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - KALIMANTAN SELATAN,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,8,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""66ec30c05a7f41758698560fce4ce321"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
7a8f9d06bed04a2e97d1221eb9eb7a6a,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - NUSA TENGGARA BARAT,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,8,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""7a8f9d06bed04a2e97d1221eb9eb7a6a"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
8fbca65b0cd24f4ab73427104d0b66b4,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - BENGKULU,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,8,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""8fbca65b0cd24f4ab73427104d0b66b4"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
5746e5695b15495294d745d4c6f02bf2,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - PAPUA BARAT,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,7,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""5746e5695b15495294d745d4c6f02bf2"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
68f93efc5fc94e58b9779f66c162e0ab,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - MALUKU UTARA,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,7,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""68f93efc5fc94e58b9779f66c162e0ab"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
dcf1ed4caa244b70b0982236c9423758,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - KEPULAUAN BANGKA BELITUNG,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,6,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""dcf1ed4caa244b70b0982236c9423758"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
4e864d9797874a2195faad593b034c8a,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - GORONTALO,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,5,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""4e864d9797874a2195faad593b034c8a"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
e0e9a0b7731541ae9996c260f6d98803,4024,Kementerian Agraria dan Tata Ruang/Badan Pertanahan Nasional,3,PPPK Teknis,KHUSUS,JF03002808,PEMULA - ASISTEN PENATA KADASTRAL,KEMENTERIAN ATR/BPN - SULAWESI BARAT,"D-I GEOMATIKA / D-I SURVEI, PENGUKURAN, PEMETAAN / D-I GEOGRAFI / D-I PERTANAHAN / D-I TEKNIK GEODESI",2325600,4825600,5,0,30,230679B / 231135B / 231657B / 3415041 / 3417062,A5EB03E23B06F6A0E040640A040252AD,8,"<a class=""btn btn-primary lihat-btn"" data-formasi-id=""e0e9a0b7731541ae9996c260f6d98803"" data-jabatan-kd=""JF03002808"" data-instansi-id=""A5EB03E23B06F6A0E040640A040252AD"" data-jp-nama=""PPPK Teknis""data-tk-pend=""30""data-jf-id=""8""data-formasi-nm=""KHUSUS"">Lihat</a>","[""D-I GEOMATIKA"",""D-I SURVEI, PENGUKURAN, PEMETAAN"",""D-I GEOGRAFI"",""D-I PERTANAHAN"",""D-I TEKNIK GEODESI""]","[""230679B"",""231135B"",""231657B"",""3415041"",""3417062""]"
